CA00021_C.csv,12.4873,13.1301,13.1645,13.5727,17.0482,19.4193,19.4975,24.0394,25.0199,25.2297,26.956,28.9399,29.4606,29.5617,29.6323,29.6533,29.7926,34.0617,34.4413,36.7284,39.8091,64.344,70.6141,72.4644,75.7435,76.1155,97.3541,123.083,124.481,125.843,127.408,127.913,130.784,132.827,134.496,135.238,136.573,137.22,137.338,137.869,138.567,140.738,141.398,167.603,173.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00022_C.csv,13.1301,13.1645,13.5727,17.0482,19.4975,24.0394,25.2297,39.8091,62.2247,70.7286,72.4721,76.0621,77.8094,97.316,123.083,124.481,125.843,127.408,127.913,130.784,132.827,134.496,135.238,136.573,137.22,137.338,137.869,138.567,140.738,141.398,167.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00023_C.csv,13.132,13.1645,13.2446,13.6661,17.3096,18.5151,20.1423,21.861,24.4877,27.3242,36.9897,39.2025,40.9136,64.3745,70.4882,73.9123,74.3567,74.3968,76.3062,96.7017,125.87,126.366,127.079,127.169,127.232,130.784,134.496,135.217,136.423,136.995,137.231,137.338,137.674,138.567,139.37,173.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00028_C.csv,13.1301,13.1645,13.5898,15.4669,17.0482,26.5726,39.1167,66.902,124.06,125.027,125.843,126.013,127.408,127.915,130.784,134.496,134.847,135.238,136.573,137.22,137.338,138.17,138.567,141.518,144.947,171.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00029_C.csv,10.7991,13.1301,13.1645,13.3972,17.0482,19.4975,21.9411,24.0394,25.2297,39.8091,67.7623,123.083,124.537,125.843,127.408,127.915,128.163,130.784,132.827,134.496,135.238,136.573,137.22,137.338,137.869,138.567,140.715,141.369,168.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00030_C.csv,13.1225,13.1645,13.3972,13.6661,27.2879,45.238,52.0136,62.2381,71.049,73.9084,96.841,124.537,125.843,125.889,128.642,129.401,130.784,134.246,134.496,134.681,136.573,136.766,137.182,137.22,137.537,138.567,141.369,141.495,167.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00031_C.csv,9.1128,13.1301,13.1645,13.5727,13.937,17.0482,26.7138,27.7286,39.0613,64.5443,70.6141,72.4644,75.7435,76.1155,97.2721,97.3541,124.481,125.843,127.232,127.408,127.85,127.911,130.784,134.496,135.238,136.573,137.22,137.338,138.334,138.567,140.738,141.398,142.887,167.603,168.784,174.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00032_C.csv,13.1225,13.1645,13.3972,13.5898,52.0136,124.06,124.537,125.843,126.013,128.642,130.784,134.496,136.573,137.22,138.567,141.369,141.495,141.518,144.947,167.745,171.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00033_C.csv,13.1225,13.1645,13.2331,13.5898,20.6478,124.06,124.567,125.843,126.013,128.758,130.784,134.496,136.573,137.22,138.567,140.293,140.573,141.518,144.947,165.73,167.184,171.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00034_C.csv,11.5716,13.1225,13.1664,13.5898,124.06,125.843,125.87,125.916,126.013,130.784,134.496,136.573,136.89,137.231,137.582,138.567,139.467,139.78,141.518,144.947,150.332,171.911,194.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
